Region,Suburb,Crime,Year,Quarter,Number,Rate
Belconnen,Aranda,Property Damage,2023,Q2,4,1.5378700499807767
Belconnen,Aranda,Other,2023,Q2,4,1.5378700499807767
Belconnen,Aranda,CINs,2023,Q2,0,0.0
Belconnen,Aranda,Homicide,2023,Q3,0,0.0
Belconnen,Aranda,Family Violence,2023,Q3,2,0.7689350249903883
Belconnen,Aranda,Assault,2023,Q3,1,0.3844675124951942
Belconnen,Aranda,Sexual Assault,2023,Q3,0,0.0
Belconnen,Aranda,Property Damage,2023,Q3,3,1.1534025374855825
Belconnen,Aranda,Other,2023,Q3,12,4.61361014994233
Belconnen,Aranda,CINs,2023,Q3,0,0.0
Belconnen,Aranda,Homicide,2023,Q4,0,0.0
Belconnen,Aranda,Family Violence,2023,Q4,1,0.3844675124951942
Belconnen,Aranda,Assault,2023,Q4,1,0.3844675124951942
Belconnen,Aranda,Sexual Assault,2023,Q4,2,0.7689350249903883
Belconnen,Aranda,Property Damage,2023,Q4,4,1.5378700499807767
Belconnen,Aranda,Other,2023,Q4,16,6.151480199923107
Belconnen,Aranda,CINs,2023,Q4,0,0.0
Belconnen,Aranda,Burglary,2023,Q1,2,0.7689350249903883
Belconnen,Aranda,Burglary,2023,Q2,0,0.0
Belconnen,Aranda,Burglary,2023,Q3,3,1.1534025374855825
Belconnen,Aranda,Burglary,2023,Q4,4,1.5378700499807767
Belconnen,Aranda,Robbery,2023,Q1,0,0.0
Belconnen,Aranda,Robbery,2023,Q2,0,0.0
Belconnen,Aranda,Robbery,2023,Q3,0,0.0
Belconnen,Aranda,Robbery,2023,Q4,0,0.0
Belconnen,Aranda,Theft,2023,Q1,3,1.1534025374855825
Belconnen,Aranda,Theft,2023,Q2,5,1.9223375624759709
Belconnen,Aranda,Theft,2023,Q3,14,5.3825451749327184
Belconnen,Aranda,Theft,2023,Q4,3,1.1534025374855825
Belconnen,Aranda,Other,2023,Q1,6,2.306805074971165
Belconnen,Aranda,Other,2023,Q2,5,1.9223375624759709
Belconnen,Aranda,Other,2023,Q3,14,5.3825451749327184
Belconnen,Aranda,Other,2023,Q4,16,6.151480199923107
Belconnen,Aranda,TINs,2023,Q1,45,17.301038062283737
Belconnen,Aranda,TINs,2023,Q2,64,24.605920799692427
Belconnen,Aranda,TINs,2023,Q3,31,11.918492887351018
Belconnen,Aranda,TINs,2023,Q4,21,8.073817762399077
Belconnen,Aranda,Homicide,2024,Q1,0,0.0
Belconnen,Aranda,Family Violence,2024,Q1,1,0.38431975403535745
Belconnen,Aranda,Assault,2024,Q1,0,0.0
Belconnen,Aranda,Sexual Assault,2024,Q1,0,0.0
Belconnen,Aranda,Property Damage,2024,Q1,1,0.38431975403535745
Belconnen,Aranda,Other,2024,Q1,16,6.149116064565719
Belconnen,Aranda,CINs,2024,Q1,0,0.0
Belconnen,Aranda,Homicide,2024,Q2,0,0.0
Belconnen,Aranda,Family Violence,2024,Q2,1,0.38431975403535745
Belconnen,Aranda,Assault,2024,Q2,1,0.38431975403535745
Belconnen,Aranda,Sexual Assault,2024,Q2,0,0.0
Belconnen,Aranda,Property Damage,2024,Q2,1,0.38431975403535745
Belconnen,Aranda,Other,2024,Q2,7,2.6902382782475023
Belconnen,Aranda,CINs,2024,Q2,0,0.0
Belconnen,Aranda,Homicide,2024,Q3,0,0.0
Belconnen,Aranda,Family Violence,2024,Q3,2,0.7686395080707149
Belconnen,Aranda,Assault,2024,Q3,1,0.38431975403535745
Belconnen,Aranda,Sexual Assault,2024,Q3,0,0.0
Belconnen,Aranda,Property Damage,2024,Q3,1,0.38431975403535745
Belconnen,Aranda,Other,2024,Q3,8,3.0745580322828596
Belconnen,Aranda,CINs,2024,Q3,0,0.0
Belconnen,Aranda,Homicide,2024,Q4,0,0.0
Belconnen,Aranda,Family Violence,2024,Q4,0,0.0
Belconnen,Aranda,Assault,2024,Q4,7,2.6902382782475023
Belconnen,Aranda,Sexual Assault,2024,Q4,0,0.0
Belconnen,Aranda,Property Damage,2024,Q4,3,1.1529592621060722
Belconnen,Aranda,Other,2024,Q4,14,5.380476556495005
Belconnen,Aranda,CINs,2024,Q4,0,0.0
Belconnen,Aranda,Burglary,2024,Q1,0,0.0
Belconnen,Aranda,Burglary,2024,Q2,1,0.38431975403535745
Belconnen,Aranda,Burglary,2024,Q3,1,0.38431975403535745
Belconnen,Aranda,Burglary,2024,Q4,2,0.7686395080707149
Belconnen,Aranda,Robbery,2024,Q1,0,0.0
Belconnen,Aranda,Robbery,2024,Q2,0,0.0
Belconnen,Aranda,Robbery,2024,Q3,0,0.0
Belconnen,Aranda,Robbery,2024,Q4,0,0.0
Belconnen,Aranda,Theft,2024,Q1,5,1.9215987701767872
Belconnen,Aranda,Theft,2024,Q2,3,1.1529592621060722
Belconnen,Aranda,Theft,2024,Q3,8,3.0745580322828596
Belconnen,Aranda,Theft,2024,Q4,3,1.1529592621060722
Belconnen,Aranda,Other,2024,Q1,16,6.149116064565719
Belconnen,Aranda,Other,2024,Q2,7,2.6902382782475023
Belconnen,Aranda,Other,2024,Q3,8,3.0745580322828596
Belconnen,Aranda,Other,2024,Q4,14,5.380476556495005
Belconnen,Aranda,TINs,2024,Q1,27,10.37663335895465
Belconnen,Aranda,TINs,2024,Q2,68,26.133743274404306
Belconnen,Aranda,TINs,2024,Q3,44,16.910069177555727
Belconnen,Aranda,TINs,2024,Q4,54,20.7532667179093
Belconnen,Aranda,Homicide,2025,Q1,0,0.0
Belconnen,Aranda,Family Violence,2025,Q1,0,0.0
Belconnen,Aranda,Assault,2025,Q1,0,0.0
Belconnen,Aranda,Sexual Assault,2025,Q1,0,0.0
Belconnen,Aranda,Property Damage,2025,Q1,3,1.135073779795687
Belconnen,Aranda,Other,2025,Q1,12,4.540295119182748
Belconnen,Aranda,CINs,2025,Q1,0,0.0
Belconnen,Aranda,Homicide,2025,Q2,0,0.0
Belconnen,Aranda,Family Violence,2025,Q2,0,0.0
Belconnen,Aranda,Assault,2025,Q2,0,0.0
Belconnen,Aranda,Sexual Assault,2025,Q2,0,0.0
Belconnen,Aranda,Property Damage,2025,Q2,3,1.135073779795687
Belconnen,Aranda,Other,2025,Q2,14,5.297010972379872
Belconnen,Aranda,CINs,2025,Q2,0,0.0
Belconnen,Aranda,Burglary,2025,Q1,3,1.135073779795687
Belconnen,Aranda,Burglary,2025,Q2,1,0.37835792659856227
Belconnen,Aranda,Robbery,2025,Q1,0,0.0
Belconnen,Aranda,Robbery,2025,Q2,0,0.0
Belconnen,Aranda,Theft,2025,Q1,6,2.270147559591374
Belconnen,Aranda,Theft,2025,Q2,3,1.135073779795687
Belconnen,Aranda,Other,2025,Q1,12,4.540295119182748
Belconnen,Aranda,Other,2025,Q2,14,5.297010972379872
Belconnen,Aranda,TINs,2025,Q1,109,41.241013999243286
Belconnen,Aranda,TINs,2025,Q2,141,53.34846765039728
Belconnen,Belconnen,Homicide,2014,Q1,0,0.0
Belconnen,Belconnen,Family Violence,2014,Q1,2,0.3158559696778269
Belconnen,Belconnen,Assault,2014,Q1,24,3.790271636133923
Belconnen,Belconnen,Sexual Assault,2014,Q1,8,1.2634238787113077
Belconnen,Belconnen,Property Damage,2014,Q1,39,6.159191408717625
Belconnen,Belconnen,Other,2014,Q1,206,32.53316487681617
Belconnen,Belconnen,CINs,2014,Q1,7,1.1054958938723942
Belconnen,Belconnen,Homicide,2014,Q2,0,0.0
Belconnen,Belconnen,Family Violence,2014,Q2,10,1.5792798483891346
Belconnen,Belconnen,Assault,2014,Q2,20,3.158559696778269
Belconnen,Belconnen,Sexual Assault,2014,Q2,13,2.053063802905875
Belconnen,Belconnen,Property Damage,2014,Q2,37,5.843335439039798
Belconnen,Belconnen,Other,2014,Q2,163,25.742261528742894
Belconnen,Belconnen,CINs,2014,Q2,1,0.15792798483891346
Belconnen,Belconnen,Homicide,2014,Q3,0,0.0
Belconnen,Belconnen,Family Violence,2014,Q3,8,1.2634238787113077
Belconnen,Belconnen,Assault,2014,Q3,18,2.8427037271004423
Belconnen,Belconnen,Sexual Assault,2014,Q3,11,1.737207833228048
Belconnen,Belconnen,Property Damage,2014,Q3,47,7.422615287428933
Belconnen,Belconnen,Other,2014,Q3,165,26.05811749842072
Belconnen,Belconnen,CINs,2014,Q3,2,0.3158559696778269
Belconnen,Belconnen,Homicide,2014,Q4,0,0.0
Belconnen,Belconnen,Family Violence,2014,Q4,11,1.737207833228048
Belconnen,Belconnen,Assault,2014,Q4,11,1.737207833228048
Belconnen,Belconnen,Sexual Assault,2014,Q4,5,0.7896399241945673
Belconnen,Belconnen,Property Damage,2014,Q4,44,6.948831332912192
Belconnen,Belconnen,Other,2014,Q4,199,31.42766898294378
Belconnen,Belconnen,CINs,2014,Q4,1,0.15792798483891346
Belconnen,Belconnen,Burglary,2014,Q1,22,3.474415666456096
Belconnen,Belconnen,Burglary,2014,Q2,17,2.684775742261529
Belconnen,Belconnen,Burglary,2014,Q3,15,2.368919772583702
Belconnen,Belconnen,Burglary,2014,Q4,36,5.685407454200885
Belconnen,Belconnen,Robbery,2014,Q1,1,0.15792798483891346
Belconnen,Belconnen,Robbery,2014,Q2,2,0.3158559696778269
Belconnen,Belconnen,Robbery,2014,Q3,3,0.4737839545167404
Belconnen,Belconnen,Robbery,2014,Q4,4,0.6317119393556538
Belconnen,Belconnen,Theft,2014,Q1,170,26.847757422615288
Belconnen,Belconnen,Theft,2014,Q2,155,24.478837650031586
Belconnen,Belconnen,Theft,2014,Q3,130,20.53063802905875
Belconnen,Belconnen,Theft,2014,Q4,181,28.584965255843336
Belconnen,Belconnen,Other,2014,Q1,209,33.00694883133291
Belconnen,Belconnen,Other,2014,Q2,164,25.900189513581807
Belconnen,Belconnen,Other,2014,Q3,167,26.373973468098548
Belconnen,Belconnen,Other,2014,Q4,199,31.42766898294378
Belconnen,Belconnen,TINs,2014,Q1,179,28.26910928616551
Belconnen,Belconnen,TINs,2014,Q2,163,25.742261528742894
Belconnen,Belconnen,TINs,2014,Q3,180,28.427037271004423
Belconnen,Belconnen,TINs,2014,Q4,176,27.79532533164877
Belconnen,Belconnen,Homicide,2015,Q1,0,0.0
Belconnen,Belconnen,Family Violence,2015,Q1,7,1.0721396844846072
Belconnen,Belconnen,Assault,2015,Q1,23,3.522744677592281
Belconnen,Belconnen,Sexual Assault,2015,Q1,0,0.0
Belconnen,Belconnen,Property Damage,2015,Q1,89,13.631490274161434
Belconnen,Belconnen,Other,2015,Q1,204,31.245213662122836
Belconnen,Belconnen,CINs,2015,Q1,3,0.45948843620768876
Belconnen,Belconnen,Homicide,2015,Q2,0,0.0
Belconnen,Belconnen,Family Violence,2015,Q2,3,0.45948843620768876
Belconnen,Belconnen,Assault,2015,Q2,12,1.837953744830755
Belconnen,Belconnen,Sexual Assault,2015,Q2,14,2.1442793689692143
Belconnen,Belconnen,Property Damage,2015,Q2,82,12.559350589676827
Belconnen,Belconnen,Other,2015,Q2,175,26.80349211211518
Belconnen,Belconnen,CINs,2015,Q2,1,0.1531628120692296
Belconnen,Belconnen,Homicide,2015,Q3,0,0.0
Belconnen,Belconnen,Family Violence,2015,Q3,5,0.765814060346148
Belconnen,Belconnen,Assault,2015,Q3,15,2.297442181038444
Belconnen,Belconnen,Sexual Assault,2015,Q3,3,0.45948843620768876
Belconnen,Belconnen,Property Damage,2015,Q3,35,5.360698422423035
Belconnen,Belconnen,Other,2015,Q3,138,21.136468065553682
Belconnen,Belconnen,CINs,2015,Q3,2,0.3063256241384592
Belconnen,Belconnen,Homicide,2015,Q4,0,0.0
Belconnen,Belconnen,Family Violence,2015,Q4,4,0.6126512482769184
Belconnen,Belconnen,Assault,2015,Q4,16,2.4506049931076737
Belconnen,Belconnen,Sexual Assault,2015,Q4,7,1.0721396844846072
Belconnen,Belconnen,Property Damage,2015,Q4,89,13.631490274161434
Belconnen,Belconnen,Other,2015,Q4,179,27.4161433603921
Belconnen,Belconnen,CINs,2015,Q4,2,0.3063256241384592
Belconnen,Belconnen,Burglary,2015,Q1,23,3.522744677592281
Belconnen,Belconnen,Burglary,2015,Q2,25,3.8290703017307397
Belconnen,Belconnen,Burglary,2015,Q3,19,2.910093429315362
Belconnen,Belconnen,Burglary,2015,Q4,36,5.513861234492265
Belconnen,Belconnen,Robbery,2015,Q1,4,0.6126512482769184
Belconnen,Belconnen,Robbery,2015,Q2,2,0.3063256241384592
Belconnen,Belconnen,Robbery,2015,Q3,2,0.3063256241384592
Belconnen,Belconnen,Robbery,2015,Q4,4,0.6126512482769184
Belconnen,Belconnen,Theft,2015,Q1,234,35.840098024199726
Belconnen,Belconnen,Theft,2015,Q2,231,35.38060958799203
Belconnen,Belconnen,Theft,2015,Q3,186,28.488283044876706
Belconnen,Belconnen,Theft,2015,Q4,259,39.669168325930464
Belconnen,Belconnen,Other,2015,Q1,205,31.398376474192066
Belconnen,Belconnen,Other,2015,Q2,175,26.80349211211518
Belconnen,Belconnen,Other,2015,Q3,139,21.289630877622912
Belconnen,Belconnen,Other,2015,Q4,181,27.722468984530558
Belconnen,Belconnen,TINs,2015,Q1,98,15.0099555827845
Belconnen,Belconnen,TINs,2015,Q2,106,16.235258079338337
Belconnen,Belconnen,TINs,2015,Q3,161,24.659212743145964
Belconnen,Belconnen,TINs,2015,Q4,147,22.51493337417675
Belconnen,Belconnen,Homicide,2016,Q1,0,0.0
Belconnen,Belconnen,Family Violence,2016,Q1,13,1.927925255820851
Belconnen,Belconnen,Assault,2016,Q1,16,2.3728310840872013
Belconnen,Belconnen,Sexual Assault,2016,Q1,3,0.4449058282663503
Belconnen,Belconnen,Property Damage,2016,Q1,51,7.5633990805279545
Belconnen,Belconnen,Other,2016,Q1,193,28.622274951801867
Belconnen,Belconnen,CINs,2016,Q1,2,0.29660388551090017
Belconnen,Belconnen,Homicide,2016,Q2,0,0.0
Belconnen,Belconnen,Family Violence,2016,Q2,12,1.7796233130654011
Belconnen,Belconnen,Assault,2016,Q2,21,3.1143407978644517
Belconnen,Belconnen,Sexual Assault,2016,Q2,3,0.4449058282663503
Belconnen,Belconnen,Property Damage,2016,Q2,52,7.711701023283404
Belconnen,Belconnen,Other,2016,Q2,153,22.690197241583864
Belconnen,Belconnen,CINs,2016,Q2,2,0.29660388551090017
Belconnen,Belconnen,Homicide,2016,Q3,0,0.0
Belconnen,Belconnen,Family Violence,2016,Q3,12,1.7796233130654011
Belconnen,Belconnen,Assault,2016,Q3,13,1.927925255820851
Belconnen,Belconnen,Sexual Assault,2016,Q3,22,3.262642740619902
Belconnen,Belconnen,Property Damage,2016,Q3,46,6.821889366750704
Belconnen,Belconnen,Other,2016,Q3,154,22.838499184339312
Belconnen,Belconnen,CINs,2016,Q3,0,0.0
Belconnen,Belconnen,Homicide,2016,Q4,0,0.0
Belconnen,Belconnen,Family Violence,2016,Q4,15,2.224529141331751
Belconnen,Belconnen,Assault,2016,Q4,21,3.1143407978644517
Belconnen,Belconnen,Sexual Assault,2016,Q4,3,0.4449058282663503
Belconnen,Belconnen,Property Damage,2016,Q4,116,17.20302535963221
Belconnen,Belconnen,Other,2016,Q4,192,28.473973009046418
Belconnen,Belconnen,CINs,2016,Q4,4,0.5932077710218003
Belconnen,Belconnen,Burglary,2016,Q1,22,3.262642740619902
Belconnen,Belconnen,Burglary,2016,Q2,21,3.1143407978644517
Belconnen,Belconnen,Burglary,2016,Q3,23,3.410944683375352
Belconnen,Belconnen,Burglary,2016,Q4,16,2.3728310840872013
Belconnen,Belconnen,Robbery,2016,Q1,3,0.4449058282663503
Belconnen,Belconnen,Robbery,2016,Q2,2,0.29660388551090017
Belconnen,Belconnen,Robbery,2016,Q3,3,0.4449058282663503
Belconnen,Belconnen,Robbery,2016,Q4,8,1.1864155420436007
Belconnen,Belconnen,Theft,2016,Q1,153,22.690197241583864
Belconnen,Belconnen,Theft,2016,Q2,191,28.325671066290965
Belconnen,Belconnen,Theft,2016,Q3,176,26.101141924959215
Belconnen,Belconnen,Theft,2016,Q4,164,24.321518611893815
Belconnen,Belconnen,Other,2016,Q1,217,32.18152157793267
Belconnen,Belconnen,Other,2016,Q2,153,22.690197241583864
Belconnen,Belconnen,Other,2016,Q3,161,23.876612783627465
Belconnen,Belconnen,Other,2016,Q4,197,29.21548272282367
Belconnen,Belconnen,TINs,2016,Q1,118,17.49962924514311
Belconnen,Belconnen,TINs,2016,Q2,176,26.101141924959215
Belconnen,Belconnen,TINs,2016,Q3,221,32.77472934895447
Belconnen,Belconnen,TINs,2016,Q4,167,24.766424440160165
Belconnen,Belconnen,Homicide,2017,Q1,0,0.0
Belconnen,Belconnen,Family Violence,2017,Q1,17,2.3189196562542627
Belconnen,Belconnen,Assault,2017,Q1,34,4.637839312508525
Belconnen,Belconnen,Sexual Assault,2017,Q1,8,1.0912563088255354
Belconnen,Belconnen,Property Damage,2017,Q1,94,12.82226162870004
Belconnen,Belconnen,Other,2017,Q1,172,23.46201063974901
Belconnen,Belconnen,CINs,2017,Q1,2,0.27281407720638384
Belconnen,Belconnen,Homicide,2017,Q2,0,0.0
Belconnen,Belconnen,Family Violence,2017,Q2,5,0.6820351930159596
Belconnen,Belconnen,Assault,2017,Q2,29,3.9558041194925657
Belconnen,Belconnen,Sexual Assault,2017,Q2,10,1.3640703860319192
Belconnen,Belconnen,Property Damage,2017,Q2,78,10.63974901104897
Belconnen,Belconnen,Other,2017,Q2,226,30.827990724321374
Belconnen,Belconnen,CINs,2017,Q2,0,0.0
Belconnen,Belconnen,Homicide,2017,Q3,0,0.0
Belconnen,Belconnen,Family Violence,2017,Q3,15,2.046105579047879
Belconnen,Belconnen,Assault,2017,Q3,30,4.092211158095758
Belconnen,Belconnen,Sexual Assault,2017,Q3,4,0.5456281544127677
Belconnen,Belconnen,Property Damage,2017,Q3,53,7.229573045969172
Belconnen,Belconnen,Other,2017,Q3,154,21.006683944891556
Belconnen,Belconnen,CINs,2017,Q3,0,0.0
Belconnen,Belconnen,Homicide,2017,Q4,0,0.0
Belconnen,Belconnen,Family Violence,2017,Q4,14,1.909698540444687
Belconnen,Belconnen,Assault,2017,Q4,32,4.3650252353021415
Belconnen,Belconnen,Sexual Assault,2017,Q4,19,2.5917337334606465
Belconnen,Belconnen,Property Damage,2017,Q4,58,7.911608238985131
Belconnen,Belconnen,Other,2017,Q4,199,27.145000682035192
Belconnen,Belconnen,CINs,2017,Q4,1,0.13640703860319192
Belconnen,Belconnen,Burglary,2017,Q1,31,4.22861819669895
Belconnen,Belconnen,Burglary,2017,Q2,27,3.682990042286182
Belconnen,Belconnen,Burglary,2017,Q3,11,1.5004774246351111
Belconnen,Belconnen,Burglary,2017,Q4,21,2.8645478106670303
Belconnen,Belconnen,Robbery,2017,Q1,11,1.5004774246351111
Belconnen,Belconnen,Robbery,2017,Q2,2,0.27281407720638384
Belconnen,Belconnen,Robbery,2017,Q3,2,0.27281407720638384
Belconnen,Belconnen,Robbery,2017,Q4,5,0.6820351930159596
Belconnen,Belconnen,Theft,2017,Q1,197,26.87218660482881
Belconnen,Belconnen,Theft,2017,Q2,171,23.32560360114582
Belconnen,Belconnen,Theft,2017,Q3,140,19.09698540444687
Belconnen,Belconnen,Theft,2017,Q4,169,23.052789523939435
Belconnen,Belconnen,Other,2017,Q1,175,23.871231755558586
Belconnen,Belconnen,Other,2017,Q2,226,30.827990724321374
Belconnen,Belconnen,Other,2017,Q3,159,21.688719137907515
Belconnen,Belconnen,Other,2017,Q4,201,27.417814759241576
Belconnen,Belconnen,TINs,2017,Q1,158,21.552312099304324
Belconnen,Belconnen,TINs,2017,Q2,259,35.329422998226704
Belconnen,Belconnen,TINs,2017,Q3,184,25.098895102987314
Belconnen,Belconnen,TINs,2017,Q4,129,17.596507979811758
Belconnen,Belconnen,Homicide,2018,Q1,0,0.0
Belconnen,Belconnen,Family Violence,2018,Q1,17,2.1568129916264906
Belconnen,Belconnen,Assault,2018,Q1,24,3.0449124587668104
Belconnen,Belconnen,Sexual Assault,2018,Q1,19,2.410555696523725
Belconnen,Belconnen,Property Damage,2018,Q1,42,5.328596802841918
Belconnen,Belconnen,Other,2018,Q1,197,24.99365643237757
Belconnen,Belconnen,CINs,2018,Q1,0,0.0
Belconnen,Belconnen,Homicide,2018,Q2,0,0.0
Belconnen,Belconnen,Family Violence,2018,Q2,14,1.7761989342806395
Belconnen,Belconnen,Assault,2018,Q2,22,2.7911697538695766
Belconnen,Belconnen,Sexual Assault,2018,Q2,10,1.2687135244861711
Belconnen,Belconnen,Property Damage,2018,Q2,70,8.880994671403197
Belconnen,Belconnen,Other,2018,Q2,242,30.70286729256534
Belconnen,Belconnen,CINs,2018,Q2,1,0.1268713524486171
Belconnen,Belconnen,Homicide,2018,Q3,0,0.0
Belconnen,Belconnen,Family Violence,2018,Q3,11,1.3955848769347883
Belconnen,Belconnen,Assault,2018,Q3,25,3.1717838112154277
Belconnen,Belconnen,Sexual Assault,2018,Q3,19,2.410555696523725
Belconnen,Belconnen,Property Damage,2018,Q3,62,7.86602385181426
Belconnen,Belconnen,Other,2018,Q3,281,35.65085003806141
Belconnen,Belconnen,CINs,2018,Q3,1,0.1268713524486171
Belconnen,Belconnen,Homicide,2018,Q4,0,0.0
Belconnen,Belconnen,Family Violence,2018,Q4,9,1.141842172037554
Belconnen,Belconnen,Assault,2018,Q4,41,5.201725450393301
Belconnen,Belconnen,Sexual Assault,2018,Q4,12,1.5224562293834052
Belconnen,Belconnen,Property Damage,2018,Q4,71,9.007866023851815
Belconnen,Belconnen,Other,2018,Q4,200,25.374270489723422
Belconnen,Belconnen,CINs,2018,Q4,0,0.0
Belconnen,Belconnen,Burglary,2018,Q1,13,1.6493275818320223
Belconnen,Belconnen,Burglary,2018,Q2,37,4.694240040598833
Belconnen,Belconnen,Burglary,2018,Q3,19,2.410555696523725
Belconnen,Belconnen,Burglary,2018,Q4,36,4.567368688150216
Belconnen,Belconnen,Robbery,2018,Q1,4,0.5074854097944684
Belconnen,Belconnen,Robbery,2018,Q2,4,0.5074854097944684
Belconnen,Belconnen,Robbery,2018,Q3,3,0.3806140573458513
Belconnen,Belconnen,Robbery,2018,Q4,12,1.5224562293834052
Belconnen,Belconnen,Theft,2018,Q1,116,14.717076884039585
Belconnen,Belconnen,Theft,2018,Q2,190,24.105556965237252
Belconnen,Belconnen,Theft,2018,Q3,150,19.030702867292565
Belconnen,Belconnen,Theft,2018,Q4,140,17.761989342806395
Belconnen,Belconnen,Other,2018,Q1,201,25.50114184217204
Belconnen,Belconnen,Other,2018,Q2,246,31.21035270235981
Belconnen,Belconnen,Other,2018,Q3,286,36.28520680030449
Belconnen,Belconnen,Other,2018,Q4,205,26.00862725196651
Belconnen,Belconnen,TINs,2018,Q1,209,26.516112661760975
Belconnen,Belconnen,TINs,2018,Q2,165,20.93377315402182
Belconnen,Belconnen,TINs,2018,Q3,291,36.91956356254758
Belconnen,Belconnen,TINs,2018,Q4,265,33.620908398883536
Belconnen,Belconnen,Homicide,2019,Q1,0,0.0
Belconnen,Belconnen,Family Violence,2019,Q1,9,1.0835540573079703
Belconnen,Belconnen,Assault,2019,Q1,26,3.1302672766674697
Belconnen,Belconnen,Sexual Assault,2019,Q1,19,2.2875030098723816
Belconnen,Belconnen,Property Damage,2019,Q1,74,8.909222248976643
Belconnen,Belconnen,Other,2019,Q1,207,24.921743318083315
Belconnen,Belconnen,CINs,2019,Q1,0,0.0
Belconnen,Belconnen,Homicide,2019,Q2,0,0.0
Belconnen,Belconnen,Family Violence,2019,Q2,9,1.0835540573079703
Belconnen,Belconnen,Assault,2019,Q2,23,2.769082590898146
Belconnen,Belconnen,Sexual Assault,2019,Q2,9,1.0835540573079703
Belconnen,Belconnen,Property Damage,2019,Q2,62,7.46448350589935
Belconnen,Belconnen,Other,2019,Q2,223,26.848061642186373
Belconnen,Belconnen,CINs,2019,Q2,0,0.0
Belconnen,Belconnen,Homicide,2019,Q3,0,0.0
Belconnen,Belconnen,Family Violence,2019,Q3,8,0.9631591620515291
Belconnen,Belconnen,Assault,2019,Q3,31,3.732241752949675
Belconnen,Belconnen,Sexual Assault,2019,Q3,13,1.5651336383337349
Belconnen,Belconnen,Property Damage,2019,Q3,68,8.186852877437998
Belconnen,Belconnen,Other,2019,Q3,213,25.644112689621963
Belconnen,Belconnen,CINs,2019,Q3,0,0.0
Belconnen,Belconnen,Homicide,2019,Q4,0,0.0
Belconnen,Belconnen,Family Violence,2019,Q4,14,1.685528533590176
Belconnen,Belconnen,Assault,2019,Q4,19,2.2875030098723816
Belconnen,Belconnen,Sexual Assault,2019,Q4,5,0.6019744762822057
Belconnen,Belconnen,Property Damage,2019,Q4,49,5.899349867565616
Belconnen,Belconnen,Other,2019,Q4,238,28.65398507103299
Belconnen,Belconnen,CINs,2019,Q4,2,0.24078979051288227
Belconnen,Belconnen,Burglary,2019,Q1,37,4.454611124488322
Belconnen,Belconnen,Burglary,2019,Q2,40,4.8157958102576455
Belconnen,Belconnen,Burglary,2019,Q3,32,3.8526366482061163
Belconnen,Belconnen,Burglary,2019,Q4,26,3.1302672766674697
Belconnen,Belconnen,Robbery,2019,Q1,3,0.36118468576932344
Belconnen,Belconnen,Robbery,2019,Q2,2,0.24078979051288227
Belconnen,Belconnen,Robbery,2019,Q3,5,0.6019744762822057
Belconnen,Belconnen,Robbery,2019,Q4,4,0.48157958102576454
Belconnen,Belconnen,Theft,2019,Q1,192,23.1158198892367
Belconnen,Belconnen,Theft,2019,Q2,199,23.958584156031787
Belconnen,Belconnen,Theft,2019,Q3,155,18.661208764748377
Belconnen,Belconnen,Theft,2019,Q4,182,21.911870936672287
Belconnen,Belconnen,Other,2019,Q1,209,25.162533108596197
Belconnen,Belconnen,Other,2019,Q2,226,27.209246327955697
Belconnen,Belconnen,Other,2019,Q3,219,26.36648206116061
Belconnen,Belconnen,Other,2019,Q4,238,28.65398507103299
Belconnen,Belconnen,TINs,2019,Q1,205,24.680953527570434
Belconnen,Belconnen,TINs,2019,Q2,202,24.31976884180111
Belconnen,Belconnen,TINs,2019,Q3,233,28.052010594750787
Belconnen,Belconnen,TINs,2019,Q4,255,30.70069829039249
Belconnen,Belconnen,Homicide,2020,Q1,0,0.0
Belconnen,Belconnen,Family Violence,2020,Q1,9,1.0788779669144088
Belconnen,Belconnen,Assault,2020,Q1,26,3.1167585710860704
Belconnen,Belconnen,Sexual Assault,2020,Q1,6,0.7192519779429393
Belconnen,Belconnen,Property Damage,2020,Q1,46,5.514265164229201
Belconnen,Belconnen,Other,2020,Q1,279,33.44521697434668
Belconnen,Belconnen,CINs,2020,Q1,0,0.0
Belconnen,Belconnen,Homicide,2020,Q2,0,0.0
Belconnen,Belconnen,Family Violence,2020,Q2,6,0.7192519779429393
Belconnen,Belconnen,Assault,2020,Q2,24,2.877007911771757
Belconnen,Belconnen,Sexual Assault,2020,Q2,6,0.7192519779429393
Belconnen,Belconnen,Property Damage,2020,Q2,54,6.473267801486454
Belconnen,Belconnen,Other,2020,Q2,391,46.87125389594821
Belconnen,Belconnen,CINs,2020,Q2,0,0.0
Belconnen,Belconnen,Homicide,2020,Q3,0,0.0
Belconnen,Belconnen,Family Violence,2020,Q3,6,0.7192519779429393
Belconnen,Belconnen,Assault,2020,Q3,21,2.5173819228002876
Belconnen,Belconnen,Sexual Assault,2020,Q3,2,0.2397506593143131
Belconnen,Belconnen,Property Damage,2020,Q3,46,5.514265164229201
Belconnen,Belconnen,Other,2020,Q3,244,29.249580436346196
Belconnen,Belconnen,CINs,2020,Q3,0,0.0
Belconnen,Belconnen,Homicide,2020,Q4,0,0.0
Belconnen,Belconnen,Family Violence,2020,Q4,9,1.0788779669144088
Belconnen,Belconnen,Assault,2020,Q4,19,2.2776312634859743
Belconnen,Belconnen,Sexual Assault,2020,Q4,7,0.8391273076000958
