Region,Suburb,Crime,Year,Quarter,Number
Weston Creek,Rivett,Sexual Assault,2020,Q1,0
Weston Creek,Stirling,Sexual Assault,2020,Q1,0
Weston Creek,Waramanga,Sexual Assault,2020,Q1,0
Weston Creek,Weston,Sexual Assault,2020,Q1,0
Weston Creek,Chapman,Property Damage,2020,Q1,4
Weston Creek,Duffy,Property Damage,2020,Q1,8
Weston Creek,Fisher,Property Damage,2020,Q1,3
Weston Creek,Holder,Property Damage,2020,Q1,5
Weston Creek,Rivett,Property Damage,2020,Q1,8
Weston Creek,Stirling,Property Damage,2020,Q1,8
Weston Creek,Waramanga,Property Damage,2020,Q1,3
Weston Creek,Weston,Property Damage,2020,Q1,9
Weston Creek,Chapman,Other,2020,Q1,6
Weston Creek,Duffy,Other,2020,Q1,12
Weston Creek,Fisher,Other,2020,Q1,8
Weston Creek,Holder,Other,2020,Q1,8
Weston Creek,Rivett,Other,2020,Q1,19
Weston Creek,Stirling,Other,2020,Q1,1
Weston Creek,Waramanga,Other,2020,Q1,5
Weston Creek,Weston,Other,2020,Q1,40
Weston Creek,Chapman,CINs,2020,Q1,0
Weston Creek,Duffy,CINs,2020,Q1,0
Weston Creek,Fisher,CINs,2020,Q1,0
Weston Creek,Holder,CINs,2020,Q1,0
Weston Creek,Rivett,CINs,2020,Q1,0
Weston Creek,Stirling,CINs,2020,Q1,0
Weston Creek,Waramanga,CINs,2020,Q1,0
Weston Creek,Weston,CINs,2020,Q1,0
Molonglo District,Coombs,Homicide,2020,Q1,0
Molonglo District,Molonglo,Homicide,2020,Q1,0
Molonglo District,Wright,Homicide,2020,Q1,0
Molonglo District,Coombs,Family Violence,2020,Q1,2
Molonglo District,Molonglo,Family Violence,2020,Q1,0
Molonglo District,Wright,Family Violence,2020,Q1,6
Molonglo District,Coombs,Assault,2020,Q1,3
Molonglo District,Molonglo,Assault,2020,Q1,0
Molonglo District,Wright,Assault,2020,Q1,0
Molonglo District,Coombs,Sexual Assault,2020,Q1,0
Molonglo District,Molonglo,Sexual Assault,2020,Q1,0
Molonglo District,Wright,Sexual Assault,2020,Q1,0
Molonglo District,Coombs,Property Damage,2020,Q1,7
Molonglo District,Molonglo,Property Damage,2020,Q1,1
Molonglo District,Wright,Property Damage,2020,Q1,15
Molonglo District,Coombs,Other,2020,Q1,7
Molonglo District,Molonglo,Other,2020,Q1,5
Molonglo District,Wright,Other,2020,Q1,13
Molonglo District,Coombs,CINs,2020,Q1,0
Molonglo District,Molonglo,CINs,2020,Q1,0
Molonglo District,Wright,CINs,2020,Q1,0
Woden,Chifley,Homicide,2020,Q1,0
Woden,Curtin,Homicide,2020,Q1,0
Woden,Farrer,Homicide,2020,Q1,0
Woden,Garran,Homicide,2020,Q1,0
Woden,Hughes,Homicide,2020,Q1,0
Woden,Isaacs,Homicide,2020,Q1,0
Woden,Lyons,Homicide,2020,Q1,0
Woden,Mawson,Homicide,2020,Q1,0
Woden,O'Malley,Homicide,2020,Q1,0
Woden,Pearce,Homicide,2020,Q1,0
Woden,Phillip,Homicide,2020,Q1,0
Woden,Torrens,Homicide,2020,Q1,0
Woden,Chifley,Family Violence,2020,Q1,1
Woden,Curtin,Family Violence,2020,Q1,4
Woden,Farrer,Family Violence,2020,Q1,0
Woden,Garran,Family Violence,2020,Q1,4
Woden,Hughes,Family Violence,2020,Q1,0
Woden,Isaacs,Family Violence,2020,Q1,7
Woden,Lyons,Family Violence,2020,Q1,2
Woden,Mawson,Family Violence,2020,Q1,0
Woden,O'Malley,Family Violence,2020,Q1,0
Woden,Pearce,Family Violence,2020,Q1,1
Woden,Phillip,Family Violence,2020,Q1,7
Woden,Torrens,Family Violence,2020,Q1,0
Woden,Chifley,Assault,2020,Q1,0
Woden,Curtin,Assault,2020,Q1,5
Woden,Farrer,Assault,2020,Q1,0
Woden,Garran,Assault,2020,Q1,11
Woden,Hughes,Assault,2020,Q1,0
Woden,Isaacs,Assault,2020,Q1,0
Woden,Lyons,Assault,2020,Q1,2
Woden,Mawson,Assault,2020,Q1,3
Woden,O'Malley,Assault,2020,Q1,0
Woden,Pearce,Assault,2020,Q1,2
Woden,Phillip,Assault,2020,Q1,9
Woden,Torrens,Assault,2020,Q1,2
Woden,Chifley,Sexual Assault,2020,Q1,0
Woden,Curtin,Sexual Assault,2020,Q1,2
Woden,Farrer,Sexual Assault,2020,Q1,0
Woden,Garran,Sexual Assault,2020,Q1,1
Woden,Hughes,Sexual Assault,2020,Q1,0
Woden,Isaacs,Sexual Assault,2020,Q1,0
Woden,Lyons,Sexual Assault,2020,Q1,0
Woden,Mawson,Sexual Assault,2020,Q1,0
Woden,O'Malley,Sexual Assault,2020,Q1,0
Woden,Pearce,Sexual Assault,2020,Q1,2
Woden,Phillip,Sexual Assault,2020,Q1,4
Woden,Torrens,Sexual Assault,2020,Q1,0
Woden,Chifley,Property Damage,2020,Q1,3
Woden,Curtin,Property Damage,2020,Q1,14
Woden,Farrer,Property Damage,2020,Q1,1
Woden,Garran,Property Damage,2020,Q1,10
